resort_id,resort_name_canonical,cluster_id,identity_status,point_longitude,point_latitude,point_municipality_bfs_id,point_municipality_name,point_municipality_canton,boundary_reference_year,selection_status,relationship_type,assignment_method,assignment_confidence,bfs_hotel_universe,bfs_hotel_municipality_name,source_id,query_source_id,source_sha256,reviewed_destination_unit_id,outcome_scope_review_status,eligible_for_reviewed_outcome_panel,outcome_allocation_weight,causal_exposure_approved,causal_exposure_note
anzere,Anzère,SKI_CLUSTER_020,provisional_existing_listing_not_independent_domain,7.39749,46.312909,6082,Ayent,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_d5b9ca029376,08f135a6ccab807008f855287c183d028ba1053f9a3edf34dd534b6d8f50222c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
arolla,Arolla,SKI_CLUSTER_070,provisional_existing_listing_not_independent_domain,7.469587,46.027482,6083,Evolène,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Evolène,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_048fa16e902a,8eef54923e721c56d51a9f5af63207563c1229c8cd182c86b13ed4bac04865d6,espace_dent_blanche,approved_complete_observed_municipal_scope,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
arosa_lenzerheide,Arosa Lenzerheide,SKI_CLUSTER_007,provisional_existing_listing_not_independent_domain,9.607973,46.764619,3901,Chur,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Chur,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_07e9b92348ae,8d6e21f0da7e8052f4187492b0ae734a7dd24d28dd8df7f523e4c47d551ca736,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
attinghausen_brusti_attinghausen,Attinghausen Brüsti - Attinghausen,SKI_CLUSTER_021,provisional_existing_listing_not_independent_domain,8.622749,46.857234,1203,Attinghausen,UR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_e6971e5556d5,7d83263a5064ba02d2b3685686df80dfab8d7c6ab7685940bcba6b8a61e96f7c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
atzmannig,Atzmännig,SKI_CLUSTER_066,provisional_existing_listing_not_independent_domain,9.003813,47.281732,3342,Eschenbach (SG),SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Eschenbach (SG),GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_8144e0b8a17c,19e22ac1d0da8fed9e68ae26f151dbf471e89baacd6d0767d4702f157638cda4,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
avers,Avers,SKI_CLUSTER_118,provisional_existing_listing_not_independent_domain,9.539695,46.445427,3681,Avers,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_5b8792716c33,a902d25b3cea2dddb0cbb78046862f0665356ce7bbf4f5f45f49706aeb60fa9d,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
avoriaz_1800_portes_du_soleil,Avoriaz 1800 Portes du Soleil,SKI_CLUSTER_001,provisional_existing_listing_not_independent_domain,6.778607,46.178671,,,,,outside_swiss_current_municipality_layer,coordinate_container_only,geo.admin.ch point identify,unresolved,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_9771a5709f19,6cecb20c79fa62eb775e45270a3cb9f2ca33c6a540c960ca88bb7a1d3700dcb5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
axalp_brienz,Axalp Brienz,SKI_CLUSTER_095,provisional_existing_listing_not_independent_domain,8.042511,46.712855,573,Brienz (BE),BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Brienz (BE),GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c8eedc463b01,e6f771fbfc9f99ff6c908e3fe55beb94a4cbf71ff21c507b2a1bce2655111132,axalp,approved_core_municipality_proxy,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
balmberg,Balmberg,SKI_CLUSTER_108,provisional_existing_listing_not_independent_domain,7.539282,47.261175,2541,Balm bei Günsberg,SO,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_0b3984b933ae,e0895ee40c156dc8bfcd35c5ac92354c41f695b6f38f3812c444dc94880dcdef,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
beatenberg_niederhorn,Beatenberg - Niederhorn,SKI_CLUSTER_046,provisional_existing_listing_not_independent_domain,7.772655,46.703379,571,Beatenberg,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Beatenberg,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_5a4071d489d0,9a7d1a32c1ab035235da6b79e878712024802be2ac81f6033eee43b919cce65c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bedea_novaggio,Bedea Novaggio,SKI_CLUSTER_209,provisional_existing_listing_not_independent_domain,8.862062,46.009597,5395,Lema,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_0bf38a1e1c3b,24f5ad7df71d547c3ec0b36b3ad91970122531d65e2a1ea3125cc27a75e07120,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bedrina_dalpe,Bedrina Dalpe,SKI_CLUSTER_206,provisional_existing_listing_not_independent_domain,8.775826,46.471723,5071,Dalpe,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_deb870980231,a41418385d0dfb7a607efb8fdd26cc2b7f342b804a9d67efab9e981b53f4f501,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
belalp,Belalp,SKI_CLUSTER_009,provisional_existing_listing_not_independent_domain,7.977705,46.379149,6007,Naters,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_5009e72be1ae,6f5d81fef8097c7b4c8c7e2450637b57a8694c60a01fd45ddb70263063033d59,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bellwald,Bellwald,SKI_CLUSTER_009,provisional_existing_listing_not_independent_domain,8.16679,46.441347,6052,Bellwald,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_93efdfee95ce,01de1cd7695d3f8cbf160f2b62f59ab8b76e5a4913ae9ef43b0468371384f7a5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bennau_einsiedeln,Bennau Einsiedeln,SKI_CLUSTER_079,provisional_existing_listing_not_independent_domain,8.731658,47.143675,1301,Einsiedeln,SZ,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Einsiedeln,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_05e779cc13a8,b75f622d9cc0a92903ef67e23e216528aa2d84938281d65c08fb9b255236f520,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bergun_filisur_bergun_filisur_darlux,Bergün - Filisur Bergün - Filisur / Darlux,SKI_CLUSTER_086,provisional_existing_listing_not_independent_domain,9.771051,46.623299,3544,Bergün Filisur,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_88bd8ee99c20,96a8209e2a9caf671de50b8867eb7315c24a6f20b8fca401aab7c7de6b8f47aa,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
biel_kinzig,Biel - Kinzig,SKI_CLUSTER_021,provisional_existing_listing_not_independent_domain,8.710227,46.901693,1205,Bürglen (UR),UR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_d3f31b20dad2,632f7b3e6452682eebd6b44b9758360dea8528540f175aa3bee0561beff61684,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bildhaus_am_ricken,Bildhaus am Ricken,SKI_CLUSTER_216,provisional_existing_listing_not_independent_domain,9.034485,47.24931,3341,Gommiswald,SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_85910ef9aa7e,2714ad8de46401ff262a925ccebcaa35a8a2040741a806bd4b25ab6de984a080,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bivio,Bivio,SKI_CLUSTER_119,provisional_existing_listing_not_independent_domain,9.650717,46.46902,3543,Surses,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Surses,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_94d3a2c6b821,65fdb440e1b32249a8a41b248cc7ee5aff709ab9c97dffee6079dcbb36e6f511,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bosco_gurin,Bosco Gurin,SKI_CLUSTER_077,provisional_existing_listing_not_independent_domain,8.467541,46.316644,5304,Bosco/Gurin,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_ad2a1792ba87,6ae03e5821d80f972728a1bc8c2d94f5e2ae9ad76e80997931f81cb7f0695cfd,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brambruesch_chur_brambruesch,Brambrüesch Chur - Brambrüesch,SKI_CLUSTER_007,provisional_existing_listing_not_independent_domain,9.516478,46.82937,3911,Churwalden,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_37598883699a,e41718d64c05d139e1bdc3a19094020f0a7f76634be89063d007d974ed518f7c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
braunwald,Braunwald,SKI_CLUSTER_047,provisional_existing_listing_not_independent_domain,8.990593,46.951258,1631,Glarus Süd,GL,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Glarus Süd,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_aa265d6e190a,037ff78fff4dd45a1b8302901a7c831f1ffbd196119ca4b2a3a0651365edb123,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brigels_waltensburg_andiast,Brigels Waltensburg Andiast,SKI_CLUSTER_027,provisional_existing_listing_not_independent_domain,9.075394,46.795006,3981,Breil/Brigels,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Breil/Brigels,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_1ae78c48f0c9,27f7bbc720f214b5c55d05ab60c5c346e4286b031fc8a6950d517542d6093a61,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brot_plamboz,Brot - Plamboz,SKI_CLUSTER_157,provisional_existing_listing_not_independent_domain,6.742194,46.971794,6433,Brot-Plamboz,NE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c599f3b6cd95,9b3d49d464136bf24542b2a6c5c22aab5537633d00158e355254c904d4a75334,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brulisau_brulisau_leugangen,Brülisau Brülisau - Leugangen,SKI_CLUSTER_055,provisional_existing_listing_not_independent_domain,9.454561,47.296306,3112,Schwende-Rüte,AI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_8d01ef7e8f8b,d6d3d48473ec6292ed4533e93085b2ad232b4427ec5c08978610de98ede96f0e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brunni_brunni_bahnen_engelberg,Brunni Brunni - Bahnen Engelberg,SKI_CLUSTER_003,provisional_existing_listing_not_independent_domain,8.409519,46.831895,1402,Engelberg,OW,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Engelberg,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_7b5ed17ef463,f12fc2b17268b57105bb30527f47cfabc37ff97ccaf8e310f5e4be6d2aa54c58,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brunni_haggenegg,Brunni - Haggenegg,SKI_CLUSTER_013,provisional_existing_listing_not_independent_domain,8.705914,47.041001,1361,Alpthal,SZ,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_dc94d888df52,431d5e57eab0ff62df02833cc153805fbf208ae6738a5601cf90b0947263334c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
brunni_skilift_brunni,Brunni Skilift Brunni,SKI_CLUSTER_013,provisional_existing_listing_not_independent_domain,8.699369,47.031408,1361,Alpthal,SZ,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_2c161a60b980,431d5e57eab0ff62df02833cc153805fbf208ae6738a5601cf90b0947263334c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bruson_verbier,Bruson - Verbier,SKI_CLUSTER_002,provisional_existing_listing_not_independent_domain,7.199478,46.059832,6037,Val de Bagnes,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Val de Bagnes,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_ff83f29dd57f,8e28f31d9c2e7319da355740dd006c1f692965443901ab7ff7a45444cdf74436,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
buchserberg_skilift_buchserberg_malbun,Buchserberg Skilift Buchserberg - Malbun,SKI_CLUSTER_234,provisional_existing_listing_not_independent_domain,9.430776,47.146309,3271,Buchs (SG),SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Buchs (SG),GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_539c9e91aa23,3d68647bae570b51b8a4d39751aec9df72651ab8d50770d65b6889a3d2d1feb7,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bugls_s_chanf,Bügls - S - chanf,SKI_CLUSTER_087,provisional_existing_listing_not_independent_domain,9.997939,46.613038,3788,S-chanf,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_2bd7913eb283,9ee7807071e37a0875d58e82b5c84e17e23add82eb3364d88d824087315e9266,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bulle_la_chia,Bulle - La Chia,SKI_CLUSTER_023,provisional_existing_listing_not_independent_domain,7.055197,46.618141,2125,Bulle,FR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Bulle,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_f33241203388,5f1e366b8152767241fdfc7d9a71be32e6fc51b7cdf634f7fed2ae213d0b2e60,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
bumbach_schangnau,Bumbach - Schangnau,SKI_CLUSTER_074,provisional_existing_listing_not_independent_domain,7.887497,46.806787,906,Schangnau,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Schangnau,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_781acd296fbb,b5d889c7254b8ca77d601127d9e84f6750d27f959c7838832305e409b60f0140,bumbach,approved_core_municipality_proxy,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
campo_blenio_ghirone,Campo Blenio - Ghirone,SKI_CLUSTER_114,provisional_existing_listing_not_independent_domain,8.936605,46.556234,5049,Blenio,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_a013fec007d0,022b473730a39dae866cad892fa9226db411ea7ef17f79ba7d017d706d33aa90,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
cardada_cimetta_locarno,Cardada Cimetta Locarno,SKI_CLUSTER_142,provisional_existing_listing_not_independent_domain,8.788161,46.196795,5324,Avegno Gordevio,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_e8b35455a904,9a2797372829d09baaaa3f362f41fd471c7e4132875a2a13d467fc543526a131,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
cari,Carì,SKI_CLUSTER_143,provisional_existing_listing_not_independent_domain,8.818052,46.503709,5072,Faido,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_9b0d94643185,c5b264de89634667123b16100227095fd783011c64fd5b72c843445a3a2aaad6,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
champery_les_crosets_champoussin_morgins_portes_du_soleil,Champéry - Les Crosets - Champoussin - Morgins Portes du Soleil,SKI_CLUSTER_001,provisional_existing_listing_not_independent_domain,6.849031,46.206567,6157,Val-d'Illiez,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_733ecab3af60,71756fa28c88466f02f001081283e781e04cfe06f1b74084e26430da71597041,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
champex_lac,Champex - Lac,SKI_CLUSTER_090,provisional_existing_listing_not_independent_domain,7.104979,46.027661,6034,Orsières,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Orsières,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_0f684ff70359,052ae0e3e33a6f0e8d458e610f43eece62cae7bbcee84618f3a8df3d5abaaee2,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
chapeau_rable_la_chaux_de_fonds,Chapeau Rablé La Chaux - de - Fonds,SKI_CLUSTER_159,provisional_existing_listing_not_independent_domain,6.803112,47.099517,6421,La Chaux-de-Fonds,NE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,La Chaux-de-Fonds,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_944ff84db238,f4254d29e99aa375a668b1447d867a106156738ecb503c58752dc31b14b934fb,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
chapelle_abondance_la_chapelle_d_abondance_portes_du_soleil,Chapelle Abondance La Chapelle d'Abondance / Portes du Soleil,SKI_CLUSTER_001,provisional_existing_listing_not_independent_domain,6.776779,46.284582,,,,,outside_swiss_current_municipality_layer,coordinate_container_only,geo.admin.ch point identify,unresolved,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c5bf631c341f,6cecb20c79fa62eb775e45270a3cb9f2ca33c6a540c960ca88bb7a1d3700dcb5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
